Order Date,Week Number,Order ID,Category,Item Type,Seller Name,Brand,Item Title,Bar Code,Quantity sold,Margin,Price,Cost
22-Jul-13,30,3249385,Health & Beauty,Perfumes & Fragrances,asmaaabdo1,Carolina Herrera,212 vip,2724276007300,1,20,99,79.2
24-Jul-13,30,3265275,Health & Beauty,Perfumes & Fragrances,DJperfumes,Carolina Herrera,212 VIP by Carolina Herrera 100ML,2724276761028,1,20,241,192.8
24-Jul-13,30,3266243,Health & Beauty,Perfumes & Fragrances,DJperfumes,Carolina Herrera,212 VIP by Carolina Herrera 100ML,2724276761028,1,20,241,192.8
05-Jul-13,27,3155910,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,CAROLINA HERRERA,"212 VIP Carolina Herrera For Women 80 ml, Original **Tester",2724267542414,1,20,199,159.2
30-Jul-13,31,3304172,Clothing & Accessories,Dresses,GirlsGeneration,Closet Candy,3/4 Sleeve Dogtooth Belted Skater Dress (UK 14),2724272277004,1,20,199,159.2
29-Jul-13,31,3293413,Bags & Shoes,Shoes,cocosstore,COCOS,334-1 LADIES FLAT SHOES,2724277092688,1,20,50,40
20-Jul-13,29,3240493,Health & Beauty,Perfumes & Fragrances,ruuddude,Perry Ellis,360Â° Red by Perry Ellis for Women - 100 Ml Eau de Parfum,2724266572542,1,20,180,144
06-Jul-13,27,3161967,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
20-Jul-13,29,3239569,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
26-Jul-13,30,3273565,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
27-Jul-13,30,3278556,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
27-Jul-13,30,3279322,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
31-Jul-13,31,3311150,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (Black),2724275658480,1,10,269,242.1
03-Jul-13,27,3142874,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,2,10,538,484.2
03-Jul-13,27,3146730,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
04-Jul-13,27,3150532,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
04-Jul-13,27,3150579,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
04-Jul-13,27,3150627,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
04-Jul-13,27,3150758,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
05-Jul-13,27,3153776,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
06-Jul-13,27,3162102,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
07-Jul-13,28,3164976,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
08-Jul-13,28,3171625,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
14-Jul-13,29,3205386,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
16-Jul-13,29,3213753,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
17-Jul-13,29,3222447,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
18-Jul-13,29,3229121,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
20-Jul-13,29,3238361,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
20-Jul-13,29,3239610,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
25-Jul-13,30,3267297,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
25-Jul-13,30,3270067,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
25-Jul-13,30,3270476,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
26-Jul-13,30,3273135,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
31-Jul-13,31,3307315,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,1,10,269,242.1
31-Jul-13,31,3310865,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4 Inch Android Bluetooth Dual Cam 3 MP WiFi (White),2724275728015,3,10,807,726.3
07-Jul-13,28,3168227,Clothing & Accessories,Eyewear,KHM.Store,Pandora,4 tone colored circle lens 19.5mm large diameter,2724274446170,1,20,89,71.2
07-Jul-13,28,3168227,Clothing & Accessories,Eyewear,KHM.Store,Pandora,4 tone colored circle lens 19.5mm large diameter,2724274446231,1,20,89,71.2
19-Jul-13,29,3234797,Clothing & Accessories,Eyewear,KHM.Store,Pandora,4 tone colored circle lens 19.5mm large diameter,2724274446156,1,20,89,71.2
27-Jul-13,30,3279589,Clothing & Accessories,Eyewear,KHM.Store,Pandora,4 tone colored circle lens 19.5mm large diameter,2724274446095,1,20,89,71.2
28-Jul-13,31,3283821,Clothing & Accessories,Eyewear,KHM.Store,Pandora,4 tone colored circle lens 19.5mm large diameter,2724274446170,1,20,89,71.2
01-Jul-13,27,3134110,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,"4.7 Inch 3G, 4GB , WiFi",2724273770306,1,10,599,539.1
02-Jul-13,27,3138903,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,"4.7 Inch 3G, 4GB , WiFi",2724273770306,1,10,599,539.1
20-Jul-13,29,3238158,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,"4.7 Inch 3G, 4GB , WiFi",2724273770306,1,10,549,494.1
24-Jul-13,30,3260603,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,"4.7 Inch 3G, 4GB , WiFi",2724273770306,1,10,549,494.1
04-Jul-13,27,3149444,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
07-Jul-13,28,3166045,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
09-Jul-13,28,3176765,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
12-Jul-13,28,3193081,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
17-Jul-13,29,3221385,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
23-Jul-13,30,3260033,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
27-Jul-13,30,3279617,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
27-Jul-13,30,3281565,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
27-Jul-13,30,3282972,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
31-Jul-13,31,3311883,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,4.7 Inch Android Bluetooth Dual Cam 2 MP WiFi (White),2724275725243,1,10,299,269.1
14-Jul-13,29,3205884,Health & Beauty,Perfumes & Fragrances,ruuddude,Maurer & Wirtz,4711 Acqua Colonia Lemon & Ginger by Maurer & Wirtz 170ml Eau de Cologne,2724272274096,2,20,700,560
12-Jul-13,28,3192497,Health & Beauty,Perfumes & Fragrances,ruuddude,Maurer & Wirtz,4711 Acqua Colonia Vetyver & Bergamot by Maurer & Wirtz 170ml Eau de Cologne,2724269965617,1,20,250,200
28-Jul-13,31,3287137,Health & Beauty,Perfumes & Fragrances,cart2gulf,4711 by Muelhens,4711 by Muelhens Original Eau de Cologne 13.5 fl oz (400 ml),2724270594554,1,20,253,202.4
28-Jul-13,31,3287178,Health & Beauty,Perfumes & Fragrances,cart2gulf,4711 by Muelhens,4711 by Muelhens Original Eau de Cologne 13.5 fl oz (400 ml),2724270594554,1,20,253,202.4
12-Jul-13,28,3192497,Health & Beauty,Perfumes & Fragrances,ruuddude,Maurer & Wirtz,4711 Original Eau de Cologne by Maurer & Wirtz 200ml Eau de Cologne,2724274442561,1,20,175,140
14-Jul-13,29,3204963,Health & Beauty,Perfumes & Fragrances,ruuddude,Maurer & Wirtz,4711 Original Eau de Cologne by Maurer & Wirtz 200ml Eau de Cologne,2724274442561,1,20,175,140
23-Jul-13,30,3260258,Health & Beauty,Perfumes & Fragrances,ruuddude,Maurer & Wirtz,4711 Original Eau de Cologne by Maurer & Wirtz 200ml Eau de Cologne,2724274442561,3,20,525,420
16-Jul-13,29,3214730,Health & Beauty,Perfumes & Fragrances,DJperfumes,Maurer & Wirtz,4711 Original Eau de Cologne Maurer & Wirtz for women and men,2724269245573,3,20,264,211.2
16-Jul-13,29,3214730,Health & Beauty,Perfumes & Fragrances,DJperfumes,Maurer & Wirtz,4711 Original Eau de Cologne Maurer & Wirtz for women and men,2724269245573,1,20,88,70.4
01-Jul-13,27,3130785,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,669,602.1
02-Jul-13,27,3141644,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,669,602.1
09-Jul-13,28,3178868,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
14-Jul-13,29,3204536,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
15-Jul-13,29,3212239,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
18-Jul-13,29,3227599,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
20-Jul-13,29,3237517,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
20-Jul-13,29,3240563,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
21-Jul-13,30,3246917,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
23-Jul-13,30,3257541,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,2,10,1198,1078.2
23-Jul-13,30,3257595,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
24-Jul-13,30,3263061,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
24-Jul-13,30,3263314,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
24-Jul-13,30,3264334,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
26-Jul-13,30,3276157,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
27-Jul-13,30,3282487,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
27-Jul-13,30,3282521,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
27-Jul-13,30,3283736,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
28-Jul-13,31,3288303,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
30-Jul-13,31,3303956,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
30-Jul-13,31,3305091,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,1,10,599,539.1
30-Jul-13,31,3305145,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,2,10,1198,1078.2
31-Jul-13,31,3312689,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,5 Inch [3G] [Dual Core] 4GB GPS Bluetooth Dual Cam 13 MP 5 MP WiFi,2724275728077,2,10,1198,1078.2
19-Jul-13,29,3233715,Bags & Shoes,Handbags,cocosstore,COCOS,50363 LADIES BAG,2724271045406,1,20,60,48
26-Jul-13,30,3274015,Bags & Shoes,Handbags,cocosstore,COCOS,50363 LADIES BAG,2724271045406,1,20,60,48
27-Jul-13,30,3281931,Bags & Shoes,Handbags,cocosstore,COCOS,50363 LADIES BAG,2724271045406,1,20,60,48
03-Jul-13,27,3145677,Health & Beauty,Perfumes & Fragrances,TESTERS-PERFUME,Elizabeth Arden,5Th Avenue Edp Elizabeth Arden 125Ml,2724266358887,1,20,115,92
27-Jul-13,30,3278666,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Edp Elizabeth Arden 125Ml,2724266358887,1,20,108,86.4
31-Jul-13,31,3313540,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Edp Elizabeth Arden 125Ml,2724266358887,1,20,108,86.4
11-Jul-13,28,3187718,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,1,20,90,72
11-Jul-13,28,3187744,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,1,20,90,72
16-Jul-13,29,3214640,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,4,20,360,288
17-Jul-13,29,3221697,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,2,20,180,144
18-Jul-13,29,3230441,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,1,20,90,72
23-Jul-13,30,3259816,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Gift Set By Elizabeth Arden,2724266358917,1,20,99,79.2
31-Jul-13,31,3308899,Health & Beauty,Perfumes & Fragrances,DJperfumes,Elizabeth Arden,5Th Avenue Style Edp By Elizabeth Arden For Women 125Ml Original  Tester,2724266427736,1,20,68,54.4
05-Jul-13,27,3157040,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,6110 BIG [BLACK] Dual Sim,2724274143765,1,10,159,143.1
08-Jul-13,28,3169827,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,6110 BIG [BLACK] Dual Sim,2724274143765,2,10,318,286.2
01-Jul-13,27,3133760,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 BIG- Perfect For Desert Camping - Dual Sim - 1.5 Month Standby Battery Strong Signal Detection Multimedia [WHITE] [ للبر بطاقتين بطارية شهر و نصف ارسال قوي صوت عالي] by Souq Best Seller,2724270735711,1,10,120,108
08-Jul-13,28,3171591,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
08-Jul-13,28,3172241,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
14-Jul-13,29,3202077,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
15-Jul-13,29,3212656,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
18-Jul-13,29,3226318,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
20-Jul-13,29,3240475,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
24-Jul-13,30,3261773,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
24-Jul-13,30,3266159,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
28-Jul-13,31,3288865,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
29-Jul-13,31,3291523,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
31-Jul-13,31,3309270,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,6110 Nokia Multimedia Dual SIM Dual,2724269464417,1,10,100,90
22-Jul-13,30,3252586,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,6110i BIG [BLACK] Dual Sim,2724274143307,1,10,79,71.1
31-Jul-13,31,3308634,Mobiles & Accessories,Mobile Phones,storebestseller,WORLDMOBILE,6110i BIG [BLACK] Dual Sim,2724274143307,1,10,79,71.1
21-Jul-13,30,3243362,Bags & Shoes,Shoes,cocosstore,COCOS,770-2 LADIES FLAT SHOES,2724276650056,1,20,55,44
05-Jul-13,27,3156053,Bags & Shoes,Handbags,cocosstore,COCOS,8020 LADIES HANDBAG,2724276224547,1,20,99,79.2
14-Jul-13,29,3206648,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,8100i SLIM l Perfect For Desert Camping l Dual Sim l 1.5 Month Standby Battery l Strong Signal Detection l Multimedia [WHITE] [ Ù„Ù„Ø¨Ø± Ø¨Ø·Ø§Ù‚ØªÙŠÙ† Ø¨Ø·Ø§Ø±ÙŠØ© Ø´Ù‡Ø± Ùˆ Ù†ØµÙ Ø§Ø±Ø³Ø§Ù„ Ù‚ÙˆÙŠ ØµÙˆØª Ø¹Ø§Ù„ÙŠ] by [Souq Best Seller],2724271186932,1,10,109,98.1
19-Jul-13,29,3231479,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,8100i SLIM l Perfect For Desert Camping l Dual Sim l 1.5 Month Standby Battery l Strong Signal Detection l Multimedia [WHITE] [ Ù„Ù„Ø¨Ø± Ø¨Ø·Ø§Ù‚ØªÙŠÙ† Ø¨Ø·Ø§Ø±ÙŠØ© Ø´Ù‡Ø± Ùˆ Ù†ØµÙ Ø§Ø±Ø³Ø§Ù„ Ù‚ÙˆÙŠ ØµÙˆØª Ø¹Ø§Ù„ÙŠ] by [Souq Best Seller],2724271186932,1,10,109,98.1
01-Jul-13,27,3135017,Mobiles & Accessories,Mobile Phones,storebestseller,Nokia,8100i SLIM l Perfect For Desert Camping l Dual Sim l 1.5 Month Standby Battery l Strong Signal Detection l Multimedia [WHITE] [ للبر بطاقتين بطارية شهر و نصف ارسال قوي صوت عالي] by [Souq Best Seller],2724271186932,1,10,109,98.1
